transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
md_05345,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-01-06,Wednesday,Utilities,,
md_05346,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-01-06,Wednesday,Savings,,
md_05347,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.33,2016-01-06,Wednesday,Savings,,
md_05348,moneydata_user,MONEYDATA,,moneydata,EASYJET   000EQP,665.72,2016-05-31,Tuesday,Travel,,
md_05349,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.95,2016-05-31,Tuesday,Household Supplies,,
md_05350,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,22.37,2016-05-31,Tuesday,Other,,
md_05351,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.57,2016-05-31,Tuesday,Savings,,
md_05352,moneydata_user,MONEYDATA,,moneydata,LNK SWANSEA 2,50.0,2016-05-31,Tuesday,Other,,
md_05353,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,137.7,2016-05-27,Friday,Travel,,
md_05354,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.73,2016-05-27,Friday,Household Supplies,,
md_05355,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2016-05-27,Friday,Savings,,
md_05356,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,17.99,2016-05-26,Thursday,Household Supplies,,
md_05357,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.16,2016-05-26,Thursday,Savings,,
md_05358,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.75,2016-05-25,Wednesday,Household Supplies,,
md_05359,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,8.09,2016-05-25,Wednesday,Household Supplies,,
md_05360,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-05-25,Wednesday,Other,,
md_05361,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.93,2016-05-24,Tuesday,Savings,,
md_05362,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,10.9,2016-05-23,Monday,Household Supplies,,
md_05363,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,35.17,2016-05-23,Monday,Household Supplies,,
md_05364,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,27.99,2016-05-23,Monday,Utilities,,
md_05365,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN CA,19.5,2016-05-23,Monday,Home Improvement,,
md_05366,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-05-20,Friday,Other,,
md_05367,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-05-18,Wednesday,Other,,
md_05368,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.21,2016-05-18,Wednesday,Savings,,
md_05369,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.79,2016-05-17,Tuesday,Household Supplies,,
md_05370,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.34,2016-05-17,Tuesday,Savings,,
md_05371,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,17.17,2016-05-16,Monday,Household Supplies,,
md_05372,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,11.5,2016-05-16,Monday,Household Supplies,,
md_05373,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,9.99,2016-05-16,Monday,Household Supplies,,
md_05374,moneydata_user,MONEYDATA,,moneydata,O2,21.82,2016-05-16,Monday,Clothing,,
md_05375,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.32,2016-05-13,Friday,Savings,,
md_05376,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,7.99,2016-12-05,Monday,Household Supplies,,
md_05377,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,6.69,2016-12-05,Monday,Household Supplies,,
md_05378,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.22,2016-12-05,Monday,Savings,,
md_05379,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,17.96,2016-11-05,Saturday,Household Supplies,,
md_05380,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,12.82,2016-11-05,Saturday,Household Supplies,,
md_05381,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.42,2016-11-05,Saturday,Savings,,
md_05382,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,15.1,2016-10-05,Wednesday,Household Supplies,,
md_05383,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,10.87,2016-10-05,Wednesday,Household Supplies,,
md_05384,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,8.97,2016-10-05,Wednesday,Household Supplies,,
md_05385,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.64,2016-10-05,Wednesday,Household Supplies,,
md_05386,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.15,2016-10-05,Wednesday,Savings,,
md_05387,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.82,2016-09-05,Monday,Household Supplies,,
md_05388,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.03,2016-09-05,Monday,Household Supplies,,
md_05389,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2016-09-05,Monday,Insurance,,
md_05390,moneydata_user,MONEYDATA,,moneydata,JAMES DAVIES,40.0,2016-06-05,Sunday,Other,,
md_05391,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.7,2016-06-05,Sunday,Savings,,
md_05392,moneydata_user,MONEYDATA,,moneydata,JAMES DAVIES,240.0,2016-05-05,Thursday,Other,,
md_05393,moneydata_user,MONEYDATA,,moneydata,HAMPTON BY HILTON,99.0,2016-05-05,Thursday,Travel,,
md_05394,moneydata_user,MONEYDATA,,moneydata,KLM UK  074174,168.3,2016-05-05,Thursday,Travel,,
md_05395,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2016-05-05,Thursday,Savings,,
md_05396,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.99,2016-04-05,Tuesday,Household Supplies,,
md_05397,moneydata_user,MONEYDATA,,moneydata,EXPEDIA 1118747955,3.0,2016-04-05,Tuesday,Travel,,
md_05398,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,3.55,2016-04-05,Tuesday,Savings,,
md_05399,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2016-03-05,Saturday,Utilities,,
md_05400,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.42,2016-03-05,Saturday,Household Supplies,,
md_05401,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.0,2016-03-05,Saturday,Household Supplies,,
md_05402,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.25,2016-03-05,Saturday,Household Supplies,,
md_05403,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.95,2016-03-05,Saturday,Household Supplies,,
md_05404,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.22,2016-03-05,Saturday,Household Supplies,,
md_05405,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.27,2016-03-05,Saturday,Household Supplies,,
md_05406,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,14.85,2016-03-05,Saturday,Household Supplies,,
md_05407,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.49,2016-03-05,Saturday,Household Supplies,,
md_05408,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2016-03-05,Saturday,Rent / Mortgage,,
md_05409,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,127.0,2016-03-05,Saturday,Utilities,,
md_05410,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2016-03-05,Saturday,Utilities,,
md_05411,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2016-03-05,Saturday,Insurance,,
md_05412,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,29.5,2016-03-05,Saturday,Utilities,,
md_05413,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2016-03-05,Saturday,Utilities,,
md_05414,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-03-05,Saturday,Utilities,,
md_05415,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-03-05,Saturday,Savings,,
md_05416,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.68,2016-03-05,Saturday,Savings,,
md_05417,moneydata_user,MONEYDATA,,moneydata,LNK SWANSEA WIND S,60.0,2016-03-05,Saturday,Other,,
md_05418,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,8.82,2016-04-29,Friday,Household Supplies,,
md_05419,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,8.5,2016-04-29,Friday,Household Supplies,,
md_05420,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-04-29,Friday,Other,,
md_05421,moneydata_user,MONEYDATA,,moneydata,UCU B ACCOUNT,22.37,2016-04-29,Friday,Other,,
md_05422,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.25,2016-04-28,Thursday,Savings,,
md_05423,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,23.49,2016-04-27,Wednesday,Household Supplies,,
md_05424,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-04-27,Wednesday,Other,,
md_05425,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.26,2016-04-27,Wednesday,Household Supplies,,
md_05426,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.46,2016-04-26,Tuesday,Savings,,
md_05427,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,34.99,2016-04-25,Monday,Household Supplies,,
md_05428,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,16.45,2016-04-25,Monday,Household Supplies,,
md_05429,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,13.99,2016-04-25,Monday,Household Supplies,,
md_05430,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.87,2016-04-25,Monday,Household Supplies,,
md_05431,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,12.86,2016-04-25,Monday,Household Supplies,,
md_05432,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.95,2016-04-25,Monday,Household Supplies,,
md_05433,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,26.43,2016-04-25,Monday,Household Supplies,,
md_05434,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN CA,19.5,2016-04-25,Monday,Home Improvement,,
md_05435,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-04-22,Friday,Other,,
md_05436,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.07,2016-04-22,Friday,Savings,,
md_05437,moneydata_user,MONEYDATA,,moneydata,HMSHOST AMSTERDAM,21.93,2016-04-21,Thursday,Dining Out,,
md_05438,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,27.99,2016-04-21,Thursday,Utilities,,
md_05439,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2016-04-21,Thursday,Savings,,
md_05440,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,11.99,2016-04-20,Wednesday,Household Supplies,,
md_05441,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.99,2016-04-19,Tuesday,Savings,,
md_05442,moneydata_user,MONEYDATA,,moneydata,HMSHOST AMSTERDAM,30.22,2016-04-18,Monday,Dining Out,,
md_05443,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-04-18,Monday,Other,,
md_05444,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.14,2016-04-18,Monday,Other,,
md_05445,moneydata_user,MONEYDATA,,moneydata,O2,38.92,2016-04-18,Monday,Clothing,,
md_05446,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.42,2016-04-18,Monday,Savings,,
md_05447,moneydata_user,MONEYDATA,,moneydata,SHOP 1/ FASHION SH,72.28,2016-04-15,Friday,Clothing,,
md_05448,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,8.3,2016-04-15,Friday,Travel,,
md_05449,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.1,2016-04-15,Friday,Savings,,
md_05450,moneydata_user,MONEYDATA,,moneydata,JS ONLINE GROCERY,262.9,2016-04-14,Thursday,Groceries,,
md_05451,moneydata_user,MONEYDATA,,moneydata,LNK ARRIVA TRAINS,50.0,2016-04-14,Thursday,Other,,
md_05452,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.5,2016-04-14,Thursday,Savings,,
md_05453,moneydata_user,MONEYDATA,,moneydata,W DAVIES & SON,12.5,2016-04-13,Wednesday,Other,,
md_05454,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-04-13,Wednesday,Other,,
md_05455,moneydata_user,MONEYDATA,,moneydata,THE BIKE HUB,35.0,2016-12-04,Sunday,Clothing,,
md_05456,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-12-04,Sunday,Other,,
md_05457,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.69,2016-12-04,Sunday,Savings,,
md_05458,moneydata_user,MONEYDATA,,moneydata,A.MEADOWCROFT,40.0,2016-11-04,Friday,Other,,
md_05459,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,7.8,2016-11-04,Friday,Household Supplies,,
md_05460,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.51,2016-11-04,Friday,Household Supplies,,
md_05461,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.6,2016-11-04,Friday,Savings,,
md_05462,moneydata_user,MONEYDATA,,moneydata,CHINA VISA SERVICE,176.0,2016-08-04,Thursday,Travel,,
md_05463,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,87.4,2016-08-04,Thursday,Travel,,
md_05464,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-08-04,Thursday,Other,,
md_05465,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2016-08-04,Thursday,Insurance,,
md_05466,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.1,2016-08-04,Thursday,Savings,,
md_05467,moneydata_user,MONEYDATA,,moneydata,LUL TICKET MACHINE,4.9,2016-07-04,Monday,Travel,,
md_05468,moneydata_user,MONEYDATA,,moneydata,ST GILES HOTEL,239.0,2016-07-04,Monday,Travel,,
md_05469,moneydata_user,MONEYDATA,,moneydata,HFX  TOTTENHAM COU,50.0,2016-06-04,Saturday,Other,,
md_05470,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,125.44,2016-06-04,Saturday,Utilities,,
md_05471,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.1,2016-06-04,Saturday,Savings,,
md_05472,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,101.0,2016-05-04,Wednesday,Travel,,
md_05473,moneydata_user,MONEYDATA,,moneydata,LUL TICKET MACHINE,4.9,2016-05-04,Wednesday,Travel,,
md_05474,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2016-05-04,Wednesday,Insurance,,
md_05475,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.33,2016-05-04,Wednesday,Savings,,
md_05476,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,74.99,2016-04-04,Monday,Household Supplies,,
md_05477,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,20.24,2016-04-04,Monday,Household Supplies,,
md_05478,moneydata_user,MONEYDATA,,moneydata,AMAZON *MKTPLCE EU,8.02,2016-04-04,Monday,Household Supplies,,
md_05479,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.42,2016-04-04,Monday,Household Supplies,,
md_05480,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.15,2016-04-04,Monday,Savings,,
md_05481,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2016-01-04,Monday,Utilities,,
md_05482,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.85,2016-01-04,Monday,Household Supplies,,
md_05483,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2016-01-04,Monday,Rent / Mortgage,,
md_05484,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2016-01-04,Monday,Utilities,,
md_05485,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,14.5,2016-01-04,Monday,Utilities,,
md_05486,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2016-01-04,Monday,Utilities,,
md_05487,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-01-04,Monday,Utilities,,
md_05488,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-01-04,Monday,Savings,,
md_05489,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.31,2016-01-04,Monday,Savings,,
md_05490,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,12.45,2016-03-31,Thursday,Household Supplies,,
md_05491,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,10.24,2016-03-31,Thursday,Household Supplies,,
md_05492,moneydata_user,MONEYDATA,,moneydata,UNIV & COL UNION,22.37,2016-03-31,Thursday,Other,,
md_05493,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.14,2016-03-30,Wednesday,Savings,,
md_05494,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,27.89,2016-03-29,Tuesday,Household Supplies,,
md_05495,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,17.95,2016-03-29,Tuesday,Household Supplies,,
md_05496,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,16.17,2016-03-29,Tuesday,Household Supplies,,
md_05497,moneydata_user,MONEYDATA,,moneydata,POST OFFICE COUNTE,14.5,2016-03-29,Tuesday,Other,,
md_05498,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.56,2016-03-29,Tuesday,Household Supplies,,
md_05499,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.79,2016-03-29,Tuesday,Household Supplies,,
md_05500,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,30.0,2016-03-29,Tuesday,Other,,
md_05501,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-03-24,Thursday,Other,,
md_05502,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.2,2016-03-24,Thursday,Savings,,
md_05503,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,91.8,2016-03-23,Wednesday,Travel,,
md_05504,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,18.0,2016-03-22,Tuesday,Household Supplies,,
md_05505,moneydata_user,MONEYDATA,,moneydata,CORGI HOMEPLAN CA,19.5,2016-03-22,Tuesday,Home Improvement,,
md_05506,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.52,2016-03-22,Tuesday,Savings,,
md_05507,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,7.5,2016-03-21,Monday,Household Supplies,,
md_05508,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.98,2016-03-21,Monday,Household Supplies,,
md_05509,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,27.99,2016-03-21,Monday,Utilities,,
md_05510,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.14,2016-03-21,Monday,Savings,,
md_05511,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,19.99,2016-03-18,Friday,Household Supplies,,
md_05512,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.87,2016-03-18,Friday,Household Supplies,,
md_05513,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-03-18,Friday,Other,,
md_05514,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.0,2016-03-18,Friday,Savings,,
md_05515,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,17.24,2016-03-17,Thursday,Household Supplies,,
md_05516,moneydata_user,MONEYDATA,,moneydata,POST OFFICE COUNTE,14.5,2016-03-17,Thursday,Other,,
md_05517,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.26,2016-03-17,Thursday,Household Supplies,,
md_05518,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.68,2016-03-17,Thursday,Savings,,
md_05519,moneydata_user,MONEYDATA,,moneydata,WWW.COLSTONHALL.OR,85.35,2016-03-16,Wednesday,Travel,,
md_05520,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,12.35,2016-03-16,Wednesday,Household Supplies,,
md_05521,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,11.99,2016-03-16,Wednesday,Household Supplies,,
md_05522,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,11.41,2016-03-16,Wednesday,Household Supplies,,
md_05523,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,10.22,2016-03-16,Wednesday,Household Supplies,,
md_05524,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-03-16,Wednesday,Other,,
md_05525,moneydata_user,MONEYDATA,,moneydata,O2,18.21,2016-03-16,Wednesday,Clothing,,
md_05526,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.91,2016-03-15,Tuesday,Savings,,
md_05527,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,26.85,2016-03-14,Monday,Household Supplies,,
md_05528,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,2.75,2016-03-14,Monday,Household Supplies,,
md_05529,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-03-14,Monday,Other,,
md_05530,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.1,2016-03-14,Monday,Other,,
md_05531,moneydata_user,MONEYDATA,,moneydata,RLR-CC.COM 1 88846,3.49,2016-03-14,Monday,Other,,
md_05532,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.72,2016-03-14,Monday,Savings,,
md_05533,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-03-14,Monday,Other,,
md_05534,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.1,2016-03-14,Monday,Other,,
md_05535,moneydata_user,MONEYDATA,,moneydata,ACTBLUE*BERNIE.SAN,3.54,2016-03-14,Monday,Other,,
md_05536,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,10.74,2016-11-03,Thursday,Household Supplies,,
md_05537,moneydata_user,MONEYDATA,,moneydata,45,1100.0,2016-10-03,Monday,Other,,
md_05538,moneydata_user,MONEYDATA,,moneydata,AMAZON PRIME,79.0,2016-09-03,Saturday,Household Supplies,,
md_05539,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2016-09-03,Saturday,Insurance,,
md_05540,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.58,2016-09-03,Saturday,Savings,,
md_05541,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,12.42,2016-08-03,Wednesday,Household Supplies,,
md_05542,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.43,2016-07-03,Sunday,Savings,,
md_05543,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-04-03,Sunday,Other,,
md_05544,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.1,2016-04-03,Sunday,Other,,
md_05545,moneydata_user,MONEYDATA,,moneydata,ACTBLUE*BERNIE.SAN,3.57,2016-04-03,Sunday,Other,,
md_05546,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-04-03,Sunday,Other,,
md_05547,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.55,2016-04-03,Sunday,Savings,,
md_05548,moneydata_user,MONEYDATA,,moneydata,JS ONLINE GROCERY,241.45,2016-03-03,Thursday,Groceries,,
md_05549,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2016-03-03,Thursday,Insurance,,
md_05550,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.51,2016-03-03,Thursday,Savings,,
md_05551,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,10.49,2016-02-03,Wednesday,Household Supplies,,
md_05552,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.05,2016-02-03,Wednesday,Savings,,
md_05553,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2016-01-03,Sunday,Utilities,,
md_05554,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,49.95,2016-01-03,Sunday,Household Supplies,,
md_05555,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2016-01-03,Sunday,Rent / Mortgage,,
md_05556,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2016-01-03,Sunday,Utilities,,
md_05557,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,14.5,2016-01-03,Sunday,Utilities,,
md_05558,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2016-01-03,Sunday,Utilities,,
md_05559,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-01-03,Sunday,Utilities,,
md_05560,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-01-03,Sunday,Savings,,
md_05561,moneydata_user,MONEYDATA,,moneydata,IKEA ONLINE,98.0,2016-02-29,Monday,Clothing,,
md_05562,moneydata_user,MONEYDATA,,moneydata,UNIV & COL UNION,22.37,2016-02-29,Monday,Other,,
md_05563,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-02-26,Friday,Other,,
md_05564,moneydata_user,MONEYDATA,,moneydata,44,50.0,2016-02-25,Thursday,Other,,
md_05565,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2016-02-24,Wednesday,Savings,,
md_05566,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,11.99,2016-02-23,Tuesday,Household Supplies,,
md_05567,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-02-23,Tuesday,Other,,
md_05568,moneydata_user,MONEYDATA,,moneydata,A.MEADOWCROFT,65.0,2016-02-23,Tuesday,Other,,
md_05569,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.56,2016-02-23,Tuesday,Savings,,
